Nome: JUIZ DE FORA
Codigo Estacao: A518
Latitude: -21.769965
Longitude: -43.364329
Altitude: 936.88
Situacao: Operante
Data Inicial: 2007-05-25
Data Final: 2020-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2018-03-05;3.2;28.9;22.879167;20;84.791667;1.904167;
2018-03-06;0;29;23.416667;19.6;80.958333;2.533333;
2018-03-07;19;28.3;22.058333;19.8;89.041667;1.358333;
2018-03-08;21.8;25.6;20.483333;19.6;94.041667;2.420833;
2018-03-09;26;23;19.770833;17.9;91.666667;2.670833;
2018-03-10;2.6;25.9;20.595833;17.6;89.333333;2.391667;
2018-03-11;119.4;26.4;21.583333;18.9;86.208333;2.4875;
2018-03-12;0;28.8;22.6375;17.9;75.083333;2.554167;
2018-03-13;0;27.2;23.095833;19.6;75.708333;1.029167;
2018-03-14;0;29;23.2875;20;84.833333;1.841667;
2018-03-15;9.2;28.3;23.204167;19.2;82.166667;2.654167;
2018-03-16;0;29.8;23.0375;19.9;79.041667;2.945833;
2018-03-17;0;27.8;22.154167;20.3;87.041667;2.745833;
2018-03-18;0;27.9;22.254167;18.6;80.666667;1.904167;
2018-03-19;0;30.2;23.516667;19.3;79.583333;2.108333;
2018-03-20;0;29.2;23.620833;20.6;77.5;2;
2018-03-21;1;24.3;21.7125;18.9;87.708333;1.720833;
2018-03-22;.2;23.1;20.395833;19;92;2.1625;
2018-03-23;18;26.3;20.629167;18;87.625;1.820833;
2018-03-24;10.2;26.2;21.133333;18.8;81.208333;2.704167;
2018-03-25;0;26.4;21.141667;18.1;80;2.5125;
2018-03-26;0;26.4;21.458333;18.5;79.875;1.308333;
2018-03-27;0;26.6;20.9375;17.2;77.458333;1.679167;
2018-03-28;0;25.5;20.329167;17.2;81.708333;1.9375;
2018-03-29;0;25.5;20.2125;17.3;78.75;2.566667;
2018-03-30;0;25.3;20.458333;17.7;79.958333;1.675;
2018-03-31;0;25.5;20.304167;16.3;80.416667;.008333;
2018-04-01;0;26.9;21.3625;17.5;78.541667;1.104167;
2018-04-02;0;27.5;21.629167;19;80.333333;1.875;
2018-04-03;14.4;27.8;21.154167;18.8;90.041667;2.104167;
2018-04-04;55.2;22.8;19.704167;17.3;89.416667;1.55;
2018-04-05;1.4;24.6;20.279167;18.4;91.75;1.383333;
2018-04-06;0;24.8;20.125;18.9;90.041667;1.395833;
2018-04-07;.2;25.3;20.016667;17;86.875;1.354167;
2018-04-08;1.2;24.5;20.191667;17.4;83.083333;1.6875;
2018-04-09;3.6;25;20.070833;17.1;82.833333;1.445833;
2018-04-10;.2;24.9;19.779167;16.3;76.958333;.975;
2018-04-11;0;24;19.2875;16.1;77;.283333;
2018-04-12;0;23.8;19.375;16.8;83.625;.745833;
2018-04-13;0;25.9;20.5375;17.5;82.166667;.004167;
2018-04-14;0;23.7;20.15;17.9;84.333333;1.341667;
2018-04-15;0;24.1;18.770833;17.3;89.666667;2.15;
2018-04-16;16.4;19.6;17;15.8;92.666667;2.520833;
2018-04-17;2.6;20.8;16.883333;14.4;81.916667;3.016667;
2018-04-18;0;21.8;17.108333;14;76.208333;1.454167;
2018-04-19;0;23.4;17.791667;14.5;79.208333;.620833;
2018-04-20;0;23.9;18.35;15.3;82.416667;.5125;
2018-04-21;0;20;17.791667;15.6;84.5;1.0875;
2018-04-22;0;22.3;18.095833;14.7;80.375;1.204167;
2018-04-23;0;22;17.666667;15.2;86.291667;1.175;
2018-04-24;0;24.1;19.2;16.3;82.208333;1.395833;
2018-04-25;0;24.1;19.45;16.6;81.333333;1.170833;
2018-04-26;0;24.7;19.9625;16.5;78.5;.358333;
2018-04-27;0;25.2;19.7;17.1;84.375;.241667;
2018-04-28;0;24.3;19.716667;16.2;76.25;1.75;
2018-04-29;0;23.5;19.054167;16.4;75.291667;1.670833;
2018-04-30;0;24.9;18.816667;13.8;75.208333;1.541667;
2018-05-01;0;25.6;20.358333;15.9;64.583333;1.395833;
2018-05-02;0;24.7;19.675;16;78.416667;1.329167;
2018-05-03;0;24.7;19.858333;17.2;82.208333;.808333;
2018-05-04;0;25.2;19.754167;16.8;80.458333;.9625;
2018-05-05;0;25.3;20.133333;17.1;79.958333;.5125;
2018-05-06;0;25;19.654167;16.8;79.875;1.1375;
2018-05-07;0;23.4;18.25;15.4;83.083333;2.5;
2018-05-08;0;22.6;17.583333;15.4;87.791667;2.695833;
2018-05-09;12;21.4;17.05;14.1;82.541667;.808333;
2018-05-10;0;21.5;16.908333;13.3;77.875;1.025;
2018-05-11;.4;24.2;17.695833;13.2;81.625;0;
2018-05-12;0;26.2;20.2;15.7;77.458333;2.0375;
2018-05-13;0;21.2;17.925;16.6;91.375;2.1625;
2018-05-14;0;18.9;16.908333;15.7;91.708333;2.233333;
2018-05-15;0;21.7;17.804167;15.8;87.166667;.204167;
2018-05-16;.2;25.6;19.458333;16.5;83.791667;1.4375;
2018-05-17;3.4;21.3;17.883333;16.3;91.083333;1.375;
2018-05-18;0;21.9;18.404167;16.7;89.125;2.1125;
2018-05-19;0;25;19.458333;16.9;83.25;3.716667;
2018-05-20;.2;21;17.395833;14.4;58.166667;3.254167;
2018-05-21;0;21.6;15.129167;10.3;63.833333;.875;
2018-05-22;0;21.6;15.491667;10.9;77.833333;1.2125;
2018-05-23;0;23.2;16.991667;13;79.333333;.820833;
2018-05-24;.2;20.4;15.304167;12.3;83.625;1.3125;
2018-05-25;0;20.7;15.879167;13.5;85.416667;.283333;
2018-05-26;0;19.8;15.5625;14;86.458333;1.470833;
2018-05-27;0;21.6;16.15;12.7;81.5;.529167;
2018-05-28;0;20.8;16.254167;13.1;77.375;1.375;
2018-05-29;0;20.2;15.8375;13.5;76.541667;1.904167;
2018-05-30;0;19.8;15.683333;11.9;82.625;.629167;
2018-05-31;0;22.1;16.920833;14.6;81.208333;.408333;
2018-06-01;0;22.6;17.525;14.1;76.208333;.845833;
2018-06-02;0;25.8;19.445833;14.9;69.375;.029167;
2018-06-03;0;22.1;18.2875;16.1;76.375;2.279167;
2018-06-04;0;16.2;14.2875;12.8;91;2.204167;
2018-06-05;0;17.1;14.333333;12.6;93.25;.4625;
2018-06-06;1.2;22.9;17.066667;14.3;91.333333;.9875;
2018-06-07;13.2;22.5;18.670833;16;86.708333;1.3375;
2018-06-08;0;23.2;18.208333;17.2;82.041667;2.154167;
2018-06-09;0;16.9;14.741667;13.1;95.291667;1.195833;
2018-06-10;0;21;17.529167;14.1;88.416667;1.15;
2018-06-11;0;24.1;18.770833;15.3;83.916667;2.179167;
2018-06-12;0;25.4;19.3625;15.5;83.791667;1.304167;
2018-06-13;0;27.2;20.954167;17.1;72.958333;2.975;
2018-06-14;0;21.2;17.329167;16.3;90.75;3.541667;
2018-06-15;.2;15.8;14.658333;13.7;97.75;1.683333;
2018-06-16;1;17.5;15.383333;14.3;95.583333;2.2875;
2018-06-17;0;18.5;15.6125;13.7;88.958333;2.6375;
2018-06-18;0;19.9;15.975;14.2;89.958333;2.3375;
2018-06-19;0;18;15.316667;13.2;84.875;2.75;
2018-06-20;0;21.2;15.929167;13;83.75;1.804167;
2018-06-21;0;22.7;17.066667;11.9;77.666667;2.4625;
2018-06-22;0;25.1;18.916667;14.3;71.291667;2.579167;
2018-06-23;0;24.3;19.733333;16.4;68.416667;2.254167;
2018-06-24;0;24.9;19.7875;17.2;71.583333;2.208333;
2018-06-25;0;23.9;18.866667;15.3;73.416667;2.8125;
2018-06-26;0;24.5;19.729167;17.4;69.708333;2.920833;
2018-06-27;0;24.7;19.091667;16;74.208333;2.320833;
2018-06-28;3.4;20.4;17.1375;14.9;79.958333;1.1625;
2018-06-29;0;22.3;17.033333;14;75.125;1.745833;
2018-06-30;0;22.2;17.4375;14.4;81;1.320833;
2018-07-01;0;23.3;18.379167;14.6;76.208333;1.845833;
2018-07-02;0;24.5;18.666667;14.8;75.291667;1.345833;
2018-07-03;0;24.6;19.154167;16;71.083333;2.729167;
2018-07-04;0;22.6;17.729167;15.2;83.875;1.991667;
2018-07-05;0;24.5;18.55;15.4;77.75;.991667;
2018-07-06;0;24.4;19.320833;15.3;59.875;.658333;
2018-07-07;0;22.8;18.995833;15.6;57.416667;1.683333;
2018-07-08;0;25.5;18.891667;13.9;59.666667;1.741667;
2018-07-09;0;26.1;20.095833;15.4;59.458333;2.225;
2018-07-10;0;21.8;16.091667;14.3;87.75;2.0875;
2018-07-11;12.8;14.3;11.433333;9;86.458333;2.8625;
2018-07-12;0;17.2;11.9375;9.5;88.541667;2.854167;
2018-07-13;.2;20.1;14.370833;10.7;90.416667;1.491667;
2018-07-14;.2;22.5;16.558333;12.7;84.083333;1.870833;
2018-07-15;0;23.7;17.8875;13.8;75.875;2.333333;
2018-07-16;0;24.4;18.745833;14.6;62.625;1.745833;
2018-07-17;0;23.8;19.15;14.5;61.208333;1.029167;
2018-07-18;0;23.1;18.491667;14.8;74;2.254167;
2018-07-19;0;23.1;17.741667;13.9;76.125;1.35;
2018-07-20;0;24.4;18.5375;14.1;68.541667;1.429167;
2018-07-21;0;25.6;19.4;15.1;65.166667;2.65;
2018-07-22;0;23.2;17.475;14.8;80.166667;2.4375;
2018-07-23;0;21.9;17.295833;14.5;77.625;.004167;
2018-07-24;0;20.7;16.35;13.5;84.291667;.65;
2018-07-25;0;21.4;16.270833;13.2;79.083333;1.183333;
2018-07-26;0;20;15.725;12.8;81.375;1.404167;
2018-07-27;0;20.4;15.608333;12.1;83.208333;.891667;
2018-07-28;0;23.4;17.7625;13.5;72.75;.583333;
2018-07-29;0;24.4;18.179167;13.8;69;.816667;
2018-07-30;0;25.8;19.0375;14.6;68.625;1.975;
2018-07-31;0;20.9;16.9125;15.4;80.958333;1.995833;
2018-08-01;.4;17.7;14.458333;13.6;91.875;1.566667;
2018-08-02;11.6;15.6;14.075;13;97.375;.458333;
2018-08-03;2.8;15.5;14.329167;13.3;97.458333;3.545833;
2018-08-04;27.2;22.4;17.245833;13.7;89.625;1.220833;
2018-08-05;0;22.6;18.4;15.5;79.166667;1.5;
2018-08-06;0;18.3;14.754167;14;96.291667;.95;
2018-08-07;12.4;15.5;13.641667;12.5;97.875;2;
2018-08-08;.6;19;15.895833;13.1;93.958333;1.970833;
2018-08-09;0;23.8;18.125;15.2;87.708333;2.270833;
2018-08-10;0;26;20.654167;16.8;61.416667;4.016667;
2018-08-11;0;20.8;16.1375;10.2;51.416667;1.608333;
2018-08-12;0;20.4;13.808333;10.2;78.833333;3.579167;
2018-08-13;0;19.9;14.320833;11.1;78.916667;3.183333;
2018-08-14;0;22.2;15.583333;10.4;73.791667;.9;
2018-08-15;0;23.8;16.545833;11.6;75.625;.691667;
2018-08-16;0;17.2;14.754167;13.4;93.125;2.104167;
2018-08-17;0;17.3;14.3625;13.4;94.5;1.845833;
2018-08-18;2.4;17.5;14.991667;13.2;87.208333;1.8125;
2018-08-19;0;21.2;16.0875;13.2;82.125;2.154167;
2018-08-20;0;24;17.983333;12.7;68.125;.941667;
2018-08-21;0;23.7;17.6125;12.6;68.208333;1.191667;
2018-08-22;0;24.1;18.254167;13.9;65.75;.091667;
2018-08-23;0;24.1;18.658333;14.4;72.208333;1.125;
2018-08-24;0;24.5;19.8625;16.2;65.916667;.845833;
2018-08-25;0;20.2;18.3625;15.9;73.375;1.125;
2018-08-26;0;18.4;15.204167;14.8;90.5;3.8375;
2018-08-27;0;16.2;13.3875;11.4;91.625;2.854167;
2018-08-28;.4;18.1;14.7;13;90.416667;3.154167;
2018-08-29;0;20.6;15.408333;12.5;84.708333;2.845833;
2018-08-30;0;23.4;17.229167;14.1;80.875;2.6;
2018-08-31;0;24.8;19.158333;14.6;67.416667;1.329167;
2018-09-01;0;27.1;21.116667;16.1;53.041667;1.570833;
2018-09-02;0;26.5;21.516667;17;60.458333;2.4625;
2018-09-03;0;28.9;22.025;17.2;61.375;1.695833;
2018-09-04;.8;22.9;18.279167;15.4;64.791667;2.3375;
2018-09-05;0;19.8;14.054167;11.1;74.916667;4.7625;
2018-09-06;0;21.4;14.854167;10.7;76.166667;.708333;
2018-09-07;0;22.7;16.270833;12.5;74.125;.345833;
2018-09-08;0;21.5;15.345833;10.4;75;.2125;
2018-09-09;0;23.3;16.4;10.9;72.916667;1.079167;
2018-09-10;0;21.8;16.325;13.2;80.083333;.416667;
2018-09-11;0;20.3;15.9125;13.7;84.5;2.058333;
2018-09-12;.4;16.9;14.720833;13.2;88.875;2.05;
2018-09-13;0;17.4;14.575;12.9;89.416667;1.233333;
2018-09-14;0;22.6;16.5625;13.8;84.583333;2.766667;
2018-09-15;18.4;22.2;17.333333;14.8;90.333333;2.345833;
2018-09-16;13.8;21.9;17.25;14.2;86.375;2.5125;
2018-09-17;0;17.8;16.108333;14.6;91.708333;1.608333;
2018-09-18;14.4;24.4;18.8625;15.1;89.333333;2.458333;
2018-09-19;.4;27.9;20.8125;17.2;80.041667;2.941667;
2018-09-20;11;22.8;20.633333;18.3;87.083333;2.358333;
2018-09-21;0;24.8;19.679167;16.8;87.541667;2.55;
2018-09-22;.4;26.4;20.354167;16.1;73.833333;2.6875;
2018-09-23;0;26.7;20.495833;16;76.875;2.641667;
2018-09-24;0;28.2;22.554167;17.9;69.75;2.575;
2018-09-25;0;28.4;21.920833;16;67.125;2.958333;
2018-09-26;0;27;21.766667;16.9;64.458333;3.041667;
2018-09-27;0;28.4;22.3375;18;65;2.908333;
2018-09-28;0;27.2;20.141667;17.9;86.041667;2.8;
2018-09-29;14;23.6;19.741667;17.8;89.458333;2.445833;
2018-09-30;0;24.1;19.629167;17.5;89.416667;3.004167;
2018-10-01;3;23.6;19.9;17;87.416667;2.558333;
2018-10-02;2.8;28.6;22.741667;17.5;70.875;3.041667;
2018-10-03;0;30.2;22.925;18.9;69.291667;2.391667;
2018-10-04;7.4;25.7;21.45;19.5;80.375;2.920833;
2018-10-05;0;21.6;17.770833;17.9;91.833333;4.066667;
2018-10-06;0;17.1;14.525;12.3;88.583333;3.308333;
2018-10-07;1.4;20.7;16.125;14;94.166667;3.129167;
2018-10-08;.4;23.9;19.0875;15.6;87.833333;2.5375;
2018-10-09;5.6;23.9;20.308333;18.1;81.333333;2.920833;
2018-10-10;0;28.1;22.5125;18.9;73;2.391667;
2018-10-11;14.4;24.2;19.895833;18.1;89.916667;3.245833;
2018-10-12;1.8;23.2;19.595833;17.8;91.541667;2.054167;
2018-10-13;0;29.7;22.425;18.3;78.541667;2.266667;
2018-10-14;9.8;22.7;19.504167;18.9;91.125;3.575;
2018-10-15;0;19.7;17.5625;16.3;95.458333;2.1;
2018-10-16;1.8;19.7;17.608333;16.3;96.041667;2.920833;
2018-10-17;.2;24.5;19.270833;17;92.833333;2.7125;
2018-10-18;4.6;23.3;20.133333;18.1;91.541667;1.841667;
2018-10-19;1;23;19.7125;18.4;90.083333;4.079167;
2018-10-20;.2;20.5;16.370833;13.9;76.291667;7;
2018-10-21;0;22.3;15.908333;11.2;67.125;3.55;
2018-10-22;0;22.7;16.504167;12.4;80.458333;2.720833;
2018-10-23;0;28.6;20.695833;14.6;71.208333;2.616667;
2018-10-24;.2;23.6;19.620833;16.3;85.291667;2.6;
2018-10-25;6.6;18.2;17.116667;16.7;95.666667;3.275;
2018-10-26;13.8;20.9;17.8625;15.4;93.458333;2.2875;
2018-10-27;4;25.6;21.233333;17.9;84.125;3.416667;
2018-10-28;0;23.4;17.0375;14.9;85.625;6.158333;
2018-10-29;0;17.9;15.0125;13.2;90.708333;2.770833;
2018-10-30;.6;23;17.095833;13.6;89.458333;2.658333;
2018-10-31;0;27;20.925;16.6;80.208333;2.470833;
2018-11-01;0;27.7;21.1125;19;83;2.354167;
2018-11-02;12.8;25.1;20.1125;16.7;82.125;3.166667;
2018-11-03;0;28;21.375;17.3;81.458333;3.091667;
2018-11-04;2;26.7;20.395833;18.1;84;4.041667;
2018-11-05;46.4;17.4;16.308333;15.3;95.833333;3.5375;
2018-11-06;4.2;21.6;17.375;14.9;88.375;3.416667;
2018-11-07;0;25.2;19.508333;16.7;87;3.008333;
2018-11-08;18;18.9;16.133333;15.6;95.916667;5.341667;
2018-11-09;23.2;17.7;15.8375;14.3;94.125;3.579167;
2018-11-10;2.4;22.3;18.045833;15.5;90.25;2.820833;
2018-11-11;0;25.4;19.833333;16.5;80.833333;2.616667;
2018-11-12;0;26.8;21.195833;17.5;80.375;2.633333;
2018-11-13;0;27.1;21.116667;17.5;81.291667;3.583333;
2018-11-14;0;28.8;23.075;18.6;76.166667;3.041667;
2018-11-15;8.6;27.9;22.208333;19.3;83.375;2.720833;
2018-11-16;4.6;26;20.604167;19.1;91.416667;3.05;
2018-11-17;.2;22.5;18.616667;15.5;87.166667;3.129167;
2018-11-18;0;26.3;21.466667;18.3;78.291667;3.745833;
2018-11-19;2;22.5;18.904167;18.7;90.375;4.091667;
2018-11-20;28.8;16;15.1125;14.5;97.708333;3.720833;
2018-11-21;21;16.8;15.716667;14.2;98;2.85;
2018-11-22;18.8;24.3;18.35;15;88.041667;3.1375;
2018-11-23;1.2;25.2;19.6;18;83.5;3.433333;
2018-11-24;.8;21.5;null;16.8;85.388889;3.605556;
2018-11-25;null;21.9;19.225;17.5;86.833333;1.995833;
2018-11-26;3.6;26.3;19.8625;17.2;82.5;2.4;
2018-11-27;1.8;26.2;18.425;14.8;85.083333;2.604167;
2018-11-28;2.2;25.7;20.320833;16.3;75.875;2.441667;
2018-11-29;0;26.6;20.729167;15.5;73.416667;1.9875;
2018-11-30;0;27.5;20.779167;18.7;78.916667;2.616667;
2018-12-01;53.6;21.7;19.225;17.2;91.75;2.6625;
2018-12-02;3.6;25;20.145833;18.5;88.458333;3.7125;
2018-12-03;1.6;23.4;18.85;16;85.083333;3.325;
2018-12-04;2.6;24.5;19.033333;16;87.5;2.379167;
2018-12-05;0;28.6;20.8;18;84;2.779167;
2018-12-06;12.2;27;21.370833;17.3;80.833333;2.579167;
2018-12-07;0;23.8;18.495833;16.9;92;3.129167;
2018-12-08;35.8;18;15.525;14.1;89.625;5.1125;
2018-12-09;0;20.3;15.7125;12.2;81.375;2.7;
2018-12-10;0;24.8;18.545833;14.4;75.458333;2.525;
2018-12-11;0;27.1;21.004167;16.4;73.708333;2.25;
2018-12-12;0;28.6;23.15;18.4;69.541667;2.345833;
2018-12-13;0;29.4;22.891667;19.1;68.583333;2.691667;
2018-12-14;13.4;29.6;23.841667;18.9;63.625;1.841667;
2018-12-15;0;31;25.479167;21.2;57.291667;1.8875;
2018-12-16;0;29.7;24.966667;20.7;64.541667;2.483333;
2018-12-17;0;28.6;23.883333;19.7;68.625;2.604167;
2018-12-18;0;32.2;25.479167;20.6;60.625;2.3625;
2018-12-19;13.6;30.7;24.129167;19.8;72.833333;2.895833;
2018-12-20;1.2;30.7;23.954167;19.6;76.875;1.916667;
2018-12-21;.4;31.5;23.4375;20.7;73.666667;1.916667;
2018-12-22;33.4;31.7;23.279167;17.3;74.458333;2.429167;
2018-12-23;4;29.9;23.308333;20.8;71.75;2.8375;
2018-12-24;2.4;28.5;21.0625;19;89.291667;2.229167;
2018-12-25;67.8;23.2;19.179167;16.5;89.875;2.104167;
2018-12-26;.4;21.1;18.541667;17.4;94.875;1.645833;
2018-12-27;41.4;19.4;18.2875;16.9;97.75;1.2375;
2018-12-28;4.8;24.8;19.766667;17.9;91.958333;1.625;
2018-12-29;25.8;27.7;20.866667;16.9;83.25;1.9875;
2018-12-30;61.8;27;21.5;18.1;86.375;1.966667;
2018-12-31;1.2;27.3;21.375;18.6;85.583333;1.9;
2019-01-01;6.8;28.1;21.475;18.7;85.291667;2.104167;
2019-01-02;16.2;29.2;22.779167;18.5;80.958333;1.966667;
2019-01-03;12.2;30.1;23.233333;20.2;82.125;2.25;
2019-01-04;1.6;29.1;22.095833;20.1;82.208333;3.283333;
2019-01-05;26.2;27.6;21.420833;18;81.833333;2.658333;
2019-01-06;1.4;29.9;23.9;18.9;68.458333;2.308333;
2019-01-07;.2;29.4;24.841667;20.7;67.041667;2.791667;
2019-01-08;0;29.4;24.545833;20.1;72.083333;2.429167;
2019-01-09;0;28;23.779167;21;71.333333;2.3;
2019-01-10;0;27.7;22.3625;17.9;73.25;2.529167;
2019-01-11;0;29.6;23.8125;18.9;69.25;2.008333;
2019-01-12;0;29.7;23.658333;19.9;69.083333;2.2875;
2019-01-13;0;28.4;22.691667;18;70.875;2.704167;
2019-01-14;0;28.9;22.904167;17.9;71.958333;2.620833;
2019-01-15;0;29.6;null;19.5;71.368421;2.126316;
2019-01-16;null;null;null;null;null;null;
2019-01-17;null;null;null;null;null;null;
2019-01-18;null;null;null;null;null;null;
2019-01-19;null;null;null;null;null;null;
2019-01-20;null;null;null;null;null;null;
2019-01-21;null;null;null;null;null;null;
2019-01-22;null;null;null;null;null;null;
2019-01-23;null;null;null;null;null;null;
2019-01-24;null;null;null;null;null;null;
2019-01-25;null;null;null;null;null;null;
2019-01-26;null;null;null;null;null;null;
2019-01-27;null;null;null;null;null;null;
2019-01-28;null;null;null;null;null;null;
2019-01-29;null;null;null;null;null;null;
2019-01-30;null;null;null;null;null;null;
2019-01-31;null;null;null;null;null;null;
2019-02-01;null;null;null;null;null;null;
2019-02-02;null;null;null;null;null;null;
2019-02-03;null;null;null;null;null;null;
2019-02-04;null;null;null;null;null;null;
2019-02-05;null;null;null;null;null;null;
2019-02-06;null;20.3;null;null;92.5;null;
2019-02-07;null;24.6;null;16.5;90.833333;1.588889;
2019-02-08;2.8;27.5;21.229167;17.9;83.791667;2.2;
2019-02-09;1.6;28;22.075;18.3;78.75;2.208333;
2019-02-10;0;29.2;23.291667;19.3;76.125;2.645833;
2019-02-11;0;28.6;23.825;20.4;73.875;2.395833;
2019-02-12;null;30;null;21;69.5;2.4;
2019-02-13;null;22.1;null;19.4;89.411765;null;
2019-02-14;null;21.8;null;16.1;81.2;2.065;
2019-02-15;.2;24.3;20.079167;17;85.833333;2.073913;
2019-02-16;3.2;22.1;20.313636;19.2;94.363636;2.163636;
2019-02-17;6.4;25.6;20.86087;18.7;90.869565;1.852174;
2019-02-18;34.6;27.7;21.765217;19;87.043478;2.508696;
2019-02-19;38.2;29.2;22.666667;18.2;81.75;2.670833;
2019-02-20;0;30.4;23.104167;19.3;79.291667;1.725;
2019-02-21;31.8;23.2;20.078261;19;90.956522;1.965217;
2019-02-22;5.6;29.3;23.204167;18.8;79.5;1.720833;
2019-02-23;.2;31.8;24.817391;19.7;74.782609;2.034783;
2019-02-24;0;31.8;25.730435;22.1;68.73913;2.473913;
2019-02-25;0;31.7;25.934783;22.4;68;1.878261;
2019-02-26;21.2;30.1;22.209091;18.3;79.363636;2.45;
2019-02-27;null;28;null;18.5;80.533333;null;
2019-02-28;null;27.4;null;18.7;77.210526;2.763158;
2019-03-01;null;28.6;null;19.4;72.2;2.41;
2019-03-02;.8;26.3;21.2;19;85.391304;2.343478;
2019-03-03;16;26.9;21.654167;19;84.416667;2.2375;
2019-03-04;2.6;25.8;21.204545;17.2;84.227273;2.4;
2019-03-05;.2;26.9;22.283333;19;80.666667;2.2625;
2019-03-06;0;28.5;23.063636;19.9;79.454545;2.790909;
2019-03-07;0;28.3;23.026087;19.8;79.043478;2.613043;
2019-03-08;0;29.2;null;19.8;77.904762;2.257143;
2019-03-09;null;29.7;null;20.6;67.117647;null;
2019-03-10;null;null;null;21.1;72.785714;null;
2019-03-11;0;26.4;21.878261;19.2;83.26087;3.073913;
2019-03-12;null;26.8;null;19.7;78.705882;null;
2019-03-13;null;28.8;null;19.8;78.6;null;
2019-03-14;null;28.8;null;19.4;70.4375;null;
2019-03-15;10.6;28.4;22.633333;18.8;80.833333;2.016667;
2019-03-16;null;26.7;null;18.4;86;2.011111;
2019-03-17;null;27;null;20;86;2.036842;
2019-03-18;null;28.2;null;19.8;86.052632;1.863158;
2019-03-19;null;29.3;null;20;81.157895;1.936842;
2019-03-20;null;25.8;null;20.3;83.722222;3.844444;
2019-03-21;1.2;21.4;18.581818;18.2;93.863636;3.545455;
2019-03-22;null;19.5;null;16;92.176471;null;
2019-03-23;null;23.9;null;15.9;78.705882;null;
2019-03-24;0;25.5;20.4875;17.5;80.416667;1.775;
2019-03-25;0;27.2;21.286957;17.2;77.782609;1.856522;
2019-03-26;0;26.7;21.818182;17.6;73.863636;1.963636;
2019-03-27;null;26;null;16.5;67.25;2.275;
2019-03-28;null;23.9;null;17.7;79.8125;null;
2019-03-29;null;24.1;null;null;84.0625;null;
2019-03-30;0;24.5;19.083333;15.6;80.75;2.083333;
2019-03-31;0;24.5;19.752174;16.5;80.695652;1.917391;
2019-04-01;null;24.8;null;17.7;81;null;
2019-04-02;null;26.2;null;16.9;78.705882;null;
2019-04-03;null;24.6;null;17.4;85.055556;1.883333;
2019-04-04;0;27.8;21.913043;18.9;85.043478;1.552174;
2019-04-05;0;29;23.454545;19.8;82.863636;2.159091;
2019-04-06;null;28.1;null;18.7;81.3;2.255;
2019-04-07;null;28.6;null;20;76.157895;1.963158;
2019-04-08;null;27.5;null;19.6;81.736842;2.115789;
2019-04-09;null;23.3;null;null;89.25;null;
2019-04-10;null;22.5;null;17.5;88.15;4.28;
2019-04-11;0;23.9;19.4875;16.8;86.375;1.483333;
2019-04-12;0;25;20.404348;17.3;83.26087;1.891304;
2019-04-13;0;25.3;20.604348;18.2;85.26087;2.456522;
2019-04-14;null;23.1;null;18.9;90.7;2.675;
2019-04-15;30.4;19.9;18.413043;17.2;97.217391;3.045455;
2019-04-16;0;20.6;18.7875;17.7;95.25;2.475;
2019-04-17;3.8;26;21.041667;18;92;1.695833;
2019-04-18;24.2;24.5;20.383333;17.8;85.291667;2.183333;
2019-04-19;.4;24.2;19.545833;15.8;81.916667;2.4375;
2019-04-20;.2;26.6;20.320833;16.3;79.125;1.7;
2019-04-21;0;28.2;21.920833;17;69.083333;1.4375;
2019-04-22;0;27.1;22.716667;19.3;77.125;2.2;
2019-04-23;0;27.3;21.775;18.4;83.75;1.654167;
2019-04-24;34.8;25.6;20.620833;17.7;87.375;1.891667;
2019-04-25;0;25;20.658333;17.8;83.166667;1.991667;
2019-04-26;0;25.5;20.654167;17.1;81.166667;1.691667;
2019-04-27;0;25.7;21.116667;17.9;81.791667;2.233333;
2019-04-28;0;28.6;22.970833;18.7;73.75;2.679167;
2019-04-29;.2;24.4;20.4;17.5;81.291667;2.8375;
2019-04-30;0;24.3;19.708333;16.6;80.541667;2.133333;
2019-05-01;0;25;19.9875;17;84.208333;2.058333;
2019-05-02;0;23;20.366667;18.7;89.958333;1.5;
2019-05-03;0;26.1;21.408333;18.4;85.666667;1.566667;
2019-05-04;0;26.4;21.875;19.2;83.75;1.879167;
2019-05-05;0;24.1;20.766667;18.6;78.75;2.829167;
2019-05-06;0;25.3;20.454167;17.7;84.166667;1.745833;
2019-05-07;0;25.7;20.995833;18.1;82.958333;3.008333;
2019-05-08;10.4;20.7;17.875;16.5;91.416667;3.341667;
2019-05-09;.2;20.5;17.066667;14.7;88.541667;1.6375;
2019-05-10;.2;20.5;17.6625;16.3;91.166667;1.945833;
2019-05-11;.2;22.2;18.633333;16.3;89.333333;1.675;
2019-05-12;0;26.8;21.3875;17.3;78.5;1.983333;
2019-05-13;0;25.4;21.116667;19;86.083333;2.6;
2019-05-14;0;25.9;21.029167;18.3;84.125;1.3375;
2019-05-15;0;22.3;19.354167;17.6;87.625;3.079167;
2019-05-16;0;22;18.191667;16.3;87.916667;2.3375;
